TradingDate,log_return
2022-06-30,-0.15548490284039498
2022-07-31,-0.03809984623227042
2022-08-31,-0.12386948171278571
2022-09-30,0.0430173850836907
2022-10-31,-0.15942773692810208
2022-11-30,0.10536051565782635
2022-12-31,-0.04546237407675735
2023-01-31,5.551115123125783e-17
2023-02-28,-0.02353049741019416
2023-03-31,0.12306009275722721
2023-04-30,0.0
2023-05-31,-0.24981179839637108
2023-06-30,-0.39204208777602373
2023-07-31,0.09531017980432473
2023-08-31,0.10354067894084025
2023-09-30,-0.12188981760903676
2023-10-31,-0.018692133012152577
2023-11-30,0.09015109699429749
2023-12-31,0.033901551675681416
2024-01-31,-0.10536051565782631
2024-02-29,-0.1603426500751794
2024-03-31,0.5658077581833437
2024-04-30,-0.17494144949633214
2024-05-31,0.01459879942115258
2024-06-30,-0.05971923470162255
2024-07-31,-0.0635134057223258
2024-08-31,0.0322608622182215
2024-09-30,-0.08269171584511315
2024-10-31,0.0984400728132524
2024-11-30,-0.16989903679539736
2024-12-31,0.3804638059027472
2025-01-31,-0.09278173345096641
2025-02-28,0.1892419996385283
2025-03-31,0.055880458394456566
2025-04-30,-0.11506932978478746
2025-05-31,0.14715764433628795
2025-06-30,0.13747099062860293
