TradingDate,log_return
2022-06-30,-0.1022616597537612
2022-07-31,-0.07448885199073889
2022-08-31,-0.027028672387919766
2022-09-30,-0.1084092985071855
2022-10-31,0.019652937901394874
2022-11-30,-0.0029985029962579937
2022-12-31,-0.09276087948088949
2023-01-31,0.030142398971581545
2023-02-28,-0.020427822690097894
2023-03-31,-0.04019679912633702
2023-04-30,-0.01574835696813929
2023-05-31,-0.06453852113757111
2023-06-30,0.12235809202639775
2023-07-31,0.06524052186840086
2023-08-31,0.00524935588614376
2023-09-30,0.0017436796048266117
2023-10-31,-0.09253003419343608
2023-11-30,0.023328252490908252
2023-12-31,0.08822423341483887
2024-01-31,0.013245226750020565
2024-02-29,0.18742546871213056
2024-03-31,-1.0755285551056204e-16
2024-04-30,-0.009132483563272368
2024-05-31,-0.04503575290987728
2024-06-30,-0.05119227918467656
2024-07-31,0.02010067170700301
2024-08-31,-0.020202707317519605
2024-09-30,-0.027571495477997136
2024-10-31,-0.010152371464018354
2024-11-30,-0.04760039603384361
2024-12-31,-0.001189768135588902
2025-01-31,0.011834457647002725
2025-02-28,0.023256862164267058
2025-03-31,-0.027973852042406256
2025-04-30,-0.008308653139016993
2025-05-31,0.011848479844141344
2025-06-30,-0.0011785505194442526
