TradingDate,log_return
2022-06-30,-0.11653381625595147
2022-07-31,-0.29520090486580863
2022-08-31,0.06394872460027323
2022-09-30,-0.10241500542806968
2022-10-31,-0.300840157029292
2022-11-30,-0.06710251175578257
2022-12-31,-0.053831177365013305
2023-01-31,0.030907537463076618
2023-02-28,-0.05205636195605322
2023-03-31,0.05205636195605364
2023-04-30,0.0686063233568964
2023-05-31,0.510284205236252
2023-06-30,0.03903323072920985
2023-07-31,0.049533935122276246
2023-08-31,-0.07325046173959235
2023-09-30,-0.011263192278710685
2023-10-31,-0.09944492970571063
2023-11-30,0.06738299724604777
2023-12-31,-0.09089221738143449
2024-01-31,0.3493287217367539
2024-02-29,-0.03345671181069469
2024-03-31,0.3371391256089169
2024-04-30,-1.6653345369377348e-16
2024-05-31,0.0623038833361548
2024-06-30,-0.07187333435230553
2024-07-31,0.01574084492069315
2024-08-31,0.12735999871998063
2024-09-30,-0.10120250550916275
2024-10-31,-0.014863255507726887
2024-11-30,-0.19181901875241106
2024-12-31,-0.0258412311838876
2025-01-31,0.06257324045261715
2025-02-28,-0.002735979818874759
2025-03-31,-0.008805780621296668
2025-04-30,0.1352573760002893
2025-05-31,0.06947561347074115
2025-06-30,0.05775883415219257
