TradingDate,log_return
2022-06-30,-0.11871630683938336
2022-07-31,0.03417745180158638
2022-08-31,0.008368249670514687
2022-09-30,-0.28768207245177746
2022-10-31,-0.4054651081081584
2022-11-30,0.0165293019512073
2022-12-31,-0.016529301951207012
2023-01-31,0.24946085963156647
2023-02-28,-0.02631730831736854
2023-03-31,-0.013423020332137842
2023-04-30,0.05264373348542632
2023-05-31,0.13192754304254806
2023-06-30,-0.03428907347863854
2023-07-31,0.011993058658853141
2023-08-31,-0.07410797215372196
2023-09-30,-0.09402894964827613
2023-10-31,-0.05798725765034904
2023-11-30,0.0579872576503498
2023-12-31,0.10939642677939856
2024-01-31,0.025975486403260875
2024-02-29,0.09763846956391599
2024-03-31,0.3898397902050833
2024-04-30,-0.1528392042294474
2024-05-31,0.28538586019143064
2024-06-30,-0.11692133805890248
2024-07-31,-0.1601261157298836
2024-08-31,0.027651531330510265
2024-09-30,0.08701137698962984
2024-10-31,-0.008368249670516388
2024-11-30,0.08864908093131973
2024-12-31,-1.8908485888147197e-16
2025-01-31,-2.706168622523819e-16
2025-02-28,0.24512245803298477
2025-03-31,-0.13264447460629483
2025-04-30,-0.23026101908307406
2025-05-31,0.05218575317057011
2025-06-30,0.09684982598991754
