TradingDate,log_return
2022-06-30,-0.16788087263916365
2022-07-31,-0.040757992472166424
2022-08-31,0.14001323022671358
2022-09-30,-0.08957832438042876
2022-10-31,-0.27087495413539936
2022-11-30,-0.09309042306601169
2022-12-31,-0.02886798400085229
2023-01-31,0.14393731378563954
2023-02-28,-0.001813237124181048
2023-03-31,-0.005459522204898705
2023-04-30,0.0670445026289971
2023-05-31,0.1097875618801861
2023-06-30,0.16587719856757754
2023-07-31,-0.010574605542985229
2023-08-31,0.05218575317057031
2023-09-30,0.03824239903644606
2023-10-31,-0.17614167048104606
2023-11-30,0.08213569692614572
2023-12-31,-0.018083675433295067
2024-01-31,0.07045166095061117
2024-02-29,-0.006825965070399766
2024-03-31,0.18971425466501504
2024-04-30,-0.15769804076605654
2024-05-31,0.10834114379596413
2024-06-30,-0.030213778596496602
2024-07-31,0.14667318732237183
2024-08-31,-0.041926356863308645
2024-09-30,-0.025176154892474375
2024-10-31,-0.06427999162794727
2024-11-30,-0.004698520781554213
2024-12-31,-0.027050177533025938
2025-01-31,0.001611603894341877
2025-02-28,-6.591949208711867e-17
2025-03-31,0.01280017476696175
2025-04-30,-0.14518200984449742
2025-05-31,0.055420793941407774
2025-06-30,-0.02464913527465397
