TradingDate,log_return
2022-06-30,-0.2493021828501403
2022-07-31,0.2513144282809059
2022-08-31,-0.03850985476187249
2022-09-30,-0.013953714773865512
2022-10-31,-0.29159291044377883
2022-11-30,-0.022187914975366086
2022-12-31,0.10054122922188147
2023-01-31,0.23638877806422987
2023-02-28,-0.12929064250786643
2023-03-31,0.05817063285487135
2023-04-30,-0.060778196261949045
2023-05-31,0.08744644334410712
2023-06-30,0.09290496912836965
2023-07-31,0.21108067886493492
2023-08-31,0.11540696800864106
2023-09-30,-0.17955721501980462
2023-10-31,-0.23984540093214088
2023-11-30,0.1779259453209161
2023-12-31,0.08443831914657468
2024-01-31,0.03383407301578174
2024-02-29,-0.04605418435055782
2024-03-31,0.044095319865224546
2024-04-30,-0.1408409556732359
2024-05-31,0.03765671943800535
2024-06-30,-0.11804844944168266
2024-07-31,-0.00825314175672001
2024-08-31,0.037944931564123145
2024-09-30,-0.0026631174194836553
2024-10-31,-0.054808236494994805
2024-11-30,-0.019915309700941443
2024-12-31,0.04220035449037607
2025-01-31,0.08194807503308325
2025-02-28,0.08043310393069039
2025-03-31,0.01856201786005988
2025-04-30,-0.020906684819313594
2025-05-31,0.05872645314871079
2025-06-30,0.006857169726137044
