TradingDate,log_return
2022-06-30,-0.47927726603106735
2022-07-31,0.01846206283973774
2022-08-31,0.3073053436359209
2022-09-30,-0.21421492056991276
2022-10-31,-0.22314355131421132
2022-11-30,-0.09461597637484104
2022-12-31,-0.07015242117152024
2023-01-31,0.26236426446749145
2023-02-28,-0.05264373348542184
2023-03-31,-0.020478531343540822
2023-04-30,0.07951206292773316
2023-05-31,0.15868995226067767
2023-06-30,-0.0164387263431602
2023-07-31,0.06419315763905972
2023-08-31,-0.08654045633105646
2023-09-30,-0.005665737535677465
2023-10-31,-0.08119502811263388
2023-11-30,0.18750274121364566
2023-12-31,0.0066889881507967985
2024-01-31,-0.04779066383634835
2024-02-29,0.03436764350420793
2024-03-31,1.8127860323957634e-16
2024-04-30,-0.04138521616285411
2024-05-31,0.11307714461897105
2024-06-30,-0.0716919284561163
2024-07-31,-0.06995858860691023
2024-08-31,-0.03690455693545097
2024-09-30,-0.022814677766171302
2024-10-31,-0.058902793164642836
2024-11-30,-0.1596301455918841
2024-12-31,9.71445146547012e-17
2025-01-31,-0.009661910911737117
2025-02-28,0.11020314013361401
2025-03-31,-0.05358424613410685
2025-04-30,-0.20271151249700348
2025-05-31,0.07571182173569636
2025-06-30,0.05077232537342319
