TradingDate,log_return
2022-06-30,-0.04205205735481087
2022-07-31,-0.024897551621727448
2022-08-31,-0.03854867011723462
2022-09-30,0.05107492993641515
2022-10-31,-0.11882091846880372
2022-11-30,-0.10848064299406979
2022-12-31,-0.1347225779946756
2023-01-31,0.05901075625897945
2023-02-28,-0.030806771642757393
2023-03-31,0.06721454341942439
2023-04-30,-0.023014714440228765
2023-05-31,0.01212136053234459
2023-06-30,0.13980956255659993
2023-07-31,0.03920071335327858
2023-08-31,-0.053319637532782876
2023-09-30,-0.03719437000804846
2023-10-31,-1.942890293094024e-16
2023-11-30,-0.010582109330537066
2023-12-31,0.0962768304354199
2024-01-31,-0.06280090123903045
2024-02-29,-0.0020597329630105375
2024-03-31,-0.01558473101669832
2024-04-30,-0.09898183354885065
2024-05-31,0.05071509257901652
2024-06-30,0.08223809823697208
2024-07-31,0.012072581234269523
2024-08-31,0.020939355601291777
2024-09-30,-0.06165608142309711
2024-10-31,-0.013245226750020846
2024-11-30,-0.06187540371808737
2024-12-31,0.039402547866029106
2025-01-31,-0.06453852113757114
2025-02-28,0.11980119981262033
2025-03-31,0.041080025743464574
2025-04-30,-0.07720874983197032
2025-05-31,0.023141528561694547
2025-06-30,0.0010887317351965485
