TradingDate,log_return
2022-06-30,-0.16616611657166963
2022-07-31,-0.03922071315328011
2022-08-31,0.015873349156287974
2022-09-30,-0.05669534367654404
2022-10-31,-0.018842043187224294
2022-11-30,0.031068379899335023
2022-12-31,-0.043110123653728405
2023-01-31,0.15477980850481948
2023-02-28,-0.08051451707129563
2023-03-31,0.051804411188864016
2023-04-30,0.021134312073973368
2023-05-31,-0.04869511165284511
2023-06-30,0.03529778208102369
2023-07-31,0.12312093666220775
2023-08-31,0.06592172080482452
2023-09-30,0.08659698322457828
2023-10-31,-0.1166524532860977
2023-11-30,0.17381086712604601
2023-12-31,0.004264398786457294
2024-01-31,-0.03463549666275639
2024-02-29,0.10975612713086424
2024-03-31,0.04753624550983836
2024-04-30,0.054925335452111305
2024-05-31,-0.004761913760243763
2024-06-30,-0.009592399691439157
2024-07-31,-0.010264637889179707
2024-08-31,0.006230549750635759
2024-09-30,-0.03154835773492609
2024-10-31,-0.017195863572104543
2024-11-30,-0.009230834775530536
2024-12-31,0.007698267425752562
2025-01-31,-0.020140107549118012
2025-02-28,-0.05137566331803677
2025-03-31,-0.0541587502621481
2025-04-30,-0.08149303425118272
2025-05-31,0.1207137474044643
2025-06-30,-0.03922071315328136
