TradingDate,log_return
2022-06-30,0.23461595247644554
2022-07-31,0.15143106977461615
2022-08-31,0.10976257705846351
2022-09-30,-0.26661665887690456
2022-10-31,-0.2358701058534326
2022-11-30,-0.10235463827502649
2022-12-31,-0.08095262584368797
2023-01-31,0.14949064173944454
2023-02-28,-0.15245360687010145
2023-03-31,-0.011940440371917528
2023-04-30,0.001500375375234302
2023-05-31,0.19899602797188382
2023-06-30,0.0705030655821795
2023-07-31,0.10676797542570596
2023-08-31,0.012578782206860109
2023-09-30,-0.012882184451605619
2023-10-31,-0.09133103813414635
2023-11-30,0.252232280571135
2023-12-31,0.007312646846286571
2024-01-31,-0.04851697744460771
2024-02-29,0.05758322268236092
2024-03-31,0.052736296080943545
2024-04-30,-0.13941953524974549
2024-05-31,0.07761699393104876
2024-06-30,-0.052348399756163747
2024-07-31,-0.14096227861338612
2024-08-31,-0.0234778810622824
2024-09-30,-0.013667638728664031
2024-10-31,-0.03674026381518175
2024-11-30,0.03373813963185027
2024-12-31,0.06313053987566329
2025-01-31,0.10045417218495367
2025-02-28,0.04716001565673828
2025-03-31,-0.06134465064869435
2025-04-30,-0.22059577923541118
2025-05-31,0.11068980120591027
2025-06-30,0.0401839778190334
