TradingDate,log_return
2022-06-30,-0.04762804898925525
2022-07-31,0.09863060344162983
2022-08-31,-0.13085148245279268
2022-09-30,-0.03199249174149343
2022-10-31,-0.2700661496775466
2022-11-30,0.1455963077305983
2022-12-31,0.02902961467511453
2023-01-31,0.10192113135591735
2023-02-28,-0.03684627338596475
2023-03-31,-0.016216571589247473
2023-04-30,0.08158992873795728
2023-05-31,-0.056327331307176244
2023-06-30,0.005591813265777491
2023-07-31,0.003710579396536019
2023-08-31,-0.08701137698962959
2023-09-30,-0.0625203569813338
2023-10-31,-0.15558540030291856
2023-11-30,0.03699558767659493
2023-12-31,0.03800932596698459
2024-01-31,0.03150835853490485
2024-02-29,0.11518225395632577
2024-03-31,0.058443595870074486
2024-04-30,-0.10584583476465839
2024-05-31,0.016847570572611246
2024-06-30,0.14833770397835622
2024-07-31,-0.0377403279828473
2024-08-31,0.027398974188114752
2024-09-30,-0.037662787253734877
2024-10-31,0.018349138668196652
2024-11-30,-0.0755075525081453
2024-12-31,0.03381661682554614
2025-01-31,0.09109024056445068
2025-02-28,-0.05891588353659459
2025-03-31,-0.04038233744568575
2025-04-30,-0.025036078161324887
2025-05-31,-0.03438734230947591
2025-06-30,-0.01173033978548967
