TradingDate,log_return
2022-06-30,-0.03370748368658759
2022-07-31,0.15211571473688879
2022-08-31,0.04295305552920912
2022-09-30,-0.015554081341093661
2022-10-31,0.0016203082129894394
2022-11-30,-0.029019282401104685
2022-12-31,-0.06115878991167715
2023-01-31,0.12435218439185348
2023-02-28,-0.005305052229693082
2023-03-31,-0.01249550857186739
2023-04-30,-0.07123841039174192
2023-05-31,-0.08489944378648528
2023-06-30,-0.01879875348539612
2023-07-31,0.02061928720273582
2023-08-31,0.007623925110659192
2023-09-30,-0.08586129060639254
2023-10-31,-0.24581235112692248
2023-11-30,0.13661305916193128
2023-12-31,-0.03125254350410459
2024-01-31,-0.08855725078255544
2024-02-29,0.038332219092166046
2024-03-31,-0.031252543504104065
2024-04-30,-0.041410056871809355
2024-05-31,0.0692379394945498
2024-06-30,0.028742468865653882
2024-07-31,-0.04641498878730839
2024-08-31,0.037205354050066614
2024-09-30,0.005203827875026977
2024-10-31,-0.04602582239528218
2024-11-30,0.01617285924560119
2024-12-31,0.024667153454998158
2025-01-31,-0.031109553584650163
2025-02-28,-0.04369165949804833
2025-03-31,-0.05180441118886413
2025-04-30,-0.016495219369110803
2025-05-31,0.013423020332140649
2025-06-30,0.006134988567516177
