TradingDate,log_return
2022-06-30,-0.2682639865946793
2022-07-31,-0.08004270767353633
2022-08-31,0.1541506798272584
2022-09-30,0.13976194237515863
2022-10-31,-0.16142343915633817
2022-11-30,-0.132489183046079
2022-12-31,0.0
2023-01-31,0.07232066157962608
2023-02-28,0.0
2023-03-31,0.015384918839479476
2023-04-30,0.15524059819128394
2023-05-31,-0.11778303565638339
2023-06-30,0.09129142020940718
2023-07-31,-0.12874898274430763
2023-08-31,0.0
2023-09-30,0.007653831366323999
2023-10-31,-0.03922071315328135
2023-11-30,0.039220713153281336
2023-12-31,6.245004513516506e-17
2024-01-31,0.11607217125275412
2024-02-29,-0.10080469912196574
2024-03-31,-6.938893903907228e-17
2024-04-30,0.08701137698962966
2024-05-31,-0.18232155679395454
2024-06-30,-0.16251892949777494
2024-07-31,0.0755075525081451
2024-08-31,0.04656763581633485
2024-09-30,0.1593320385692558
2024-10-31,-0.03149866705937096
2024-11-30,0.12751332029895945
2024-12-31,0.0
2025-01-31,-0.07302513501488993
2025-02-28,-0.007604599385219415
2025-03-31,0.0076045993852192385
2025-04-30,-0.18232155679395462
2025-05-31,0.23399356733827564
2025-06-30,0.0
