TradingDate,log_return
2022-06-30,0.024587021544392615
2022-07-31,0.11649157671551157
2022-08-31,0.022305757514299612
2022-09-30,-0.029852963149681427
2022-10-31,-0.007604599385219821
2022-11-30,0.011809536704983942
2022-12-31,9.020562075079397e-17
2023-01-31,0.05856252920807779
2023-02-28,0.007312646846287865
2023-03-31,0.07032774214205569
2023-04-30,0.040686480743477804
2023-05-31,-0.02933773824261649
2023-06-30,-0.04477023391110605
2023-07-31,-0.007352974305258638
2023-08-31,-0.02050398019770724
2023-09-30,0.005633817718256359
2023-10-31,-0.02464579720682767
2023-11-30,0.04503575290987715
2023-12-31,0.048605783358399116
2024-01-31,-0.0036563112031108885
2024-02-29,0.005479465764625721
2024-03-31,0.05681816980343606
2024-04-30,-0.016057436895858326
2024-05-31,0.0035906681307290335
2024-06-30,0.01952147174501987
2024-07-31,-0.023112139875748318
2024-08-31,-0.005410292728247208
2024-09-30,0.00720723840494892
2024-10-31,-0.0017969456767013576
2024-11-30,-0.03290973408879793
2024-12-31,0.06590711784500868
2025-01-31,-0.04082199452025481
2025-02-28,-0.017192400540372483
2025-03-31,-0.002328959174728717
2025-04-30,-0.10050292165038141
2025-05-31,0.02070918696456162
2025-06-30,0.007522872662987673
