TradingDate,log_return
2022-06-30,0.051293294387550384
2022-07-31,-0.0139862419747389
2022-08-31,0.04238571649643751
2022-09-30,-0.026050677199942446
2022-10-31,-0.09531017980432535
2022-11-30,-0.0032310205814463644
2022-12-31,-0.2527023535557542
2023-01-31,0.2814124594381851
2023-02-28,-0.035203635192979865
2023-03-31,-0.0466751385701299
2023-04-30,-0.04538300584781756
2023-05-31,0.09855167372849508
2023-06-30,0.19890391055026518
2023-07-31,0.09603333278268786
2023-08-31,-0.044342239543507606
2023-09-30,-0.09505832235430914
2023-10-31,-0.19178447182747657
2023-11-30,0.1377172505572011
2023-12-31,0.05406722127027575
2024-01-31,0.03533882885354887
2024-02-29,-0.02503607816132461
2024-03-31,-0.03438734230947549
2024-04-30,-0.03259547824945157
2024-05-31,0.023532741694110834
2024-06-30,0.04432039968066137
2024-07-31,0.014347448408141804
2024-08-31,0.03361661079898526
2024-09-30,0.08701137698963056
2024-10-31,2.402592014227878e-16
2024-11-30,-0.005063301956546446
2024-12-31,0.08743429938967427
2025-01-31,-0.012701706750094115
2025-02-28,0.09193749532568578
2025-03-31,-0.0555698511548108
2025-04-30,0.00947874395454365
2025-05-31,0.07713572888222703
2025-06-30,0.0065288588824636805
