TradingDate,log_return
2022-06-30,-0.074107972153722
2022-07-31,0.028811697238545774
2022-08-31,0.05383117736501339
2022-09-30,-0.24788042834032775
2022-10-31,-0.31031993119176415
2022-11-30,0.05302446830822043
2022-12-31,0.011508096840319854
2023-01-31,0.14394650965301695
2023-02-28,-0.12136085700426721
2023-03-31,-0.0037290285598666345
2023-04-30,0.02702867238791922
2023-05-31,0.14107859825990546
2023-06-30,-0.02343025180838572
2023-07-31,0.1177830356563832
2023-08-31,-0.02521957133211604
2023-09-30,-0.032603811240528295
2023-10-31,-0.12572588917032013
2023-11-30,0.12043766954875615
2023-12-31,0.05267092402311634
2024-01-31,0.029734598942878613
2024-02-29,0.08424061488777608
2024-03-31,0.13733921445025074
2024-04-30,-0.12307872323109366
2024-05-31,0.09450535078703806
2024-06-30,-0.024451095864164153
2024-07-31,-0.05949077641330426
2024-08-31,0.04117219588961986
2024-09-30,0.00836824967051663
2024-10-31,-0.051293294387550745
2024-11-30,-0.010582109330536608
2024-12-31,-0.006064281784205134
2025-01-31,-0.022814677766171437
2025-02-28,0.2399250282762131
2025-03-31,-0.04328341770750989
2025-04-30,-0.3774258880437715
2025-05-31,0.16723131107036487
2025-06-30,-0.011764841579586497
