TradingDate,log_return
2022-06-30,-0.04831857727080778
2022-07-31,0.05770831762064687
2022-08-31,0.1091608311661566
2022-09-30,-0.07145896398214481
2022-10-31,-0.19349485739207967
2022-11-30,-0.04598511324182383
2022-12-31,0.057158413839948734
2023-01-31,0.10536051565782628
2023-02-28,0.25464221837358103
2023-03-31,-0.25464221837358103
2023-04-30,-0.06187540371808749
2023-05-31,-0.08894748601649612
2023-06-30,1.3183898417423734e-16
2023-07-31,0.15082288973458383
2023-08-31,-0.10536051565782624
2023-09-30,0.0552399516605827
2023-10-31,-0.05526267867504944
2023-11-30,-0.02298951822469866
2023-12-31,0.08894748601649612
2024-01-31,1.3357370765021415e-16
2024-02-29,-0.05465841253786414
2024-03-31,-0.03428907347863161
2024-04-30,0.07825219689974788
2024-05-31,2.0296264668928643e-16
2024-06-30,-0.021739986636405757
2024-07-31,0.032435275753154115
2024-08-31,-0.04348511193973886
2024-09-30,0.11571698958198742
2024-10-31,-0.05182506786458599
2024-11-30,-0.05465841253786426
2024-12-31,0.10648348040244994
2025-01-31,0.010050335853501246
2025-02-28,-0.020202707317519455
2025-03-31,0.23531408693446493
2025-04-30,0.07006756261671686
2025-05-31,-0.08632808348849687
2025-06-30,-0.07663322602091605
